"pickup_datetime","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude","passenger_count","Distance_Km","fare_amount"
"2014-06-14 13:39:00 UTC",-73.993222,40.747247,-73.959138,40.763547,1,3.39897943157713,12.5933333333333
"2014-06-14 13:39:00 UTC",-73.989773,40.73411,-73.943265,40.691587,1,6.14877192022514,15.4466666666667
"2014-06-14 13:39:00 UTC",-73.986618,40.761682,-73.982262,40.771067,1,1.10740544263212,5.98
"2014-06-14 13:39:00 UTC",-73.99221,40.730832,-73.998578,40.719815,1,1.3389111759291,6.36666666666667
"2014-06-14 13:39:00 UTC",-73.96384,40.768102,-73.992085,40.730375,1,4.82822118472652,14.2833333333333
"2014-06-14 13:39:00 UTC",-73.96038,40.776002,-73.938887,40.804297,1,3.63352267041101,12.52
"2014-06-14 13:39:00 UTC",-73.97256,40.756255,-74.000222,40.76261,1,2.43737683273184,9.93809523809524
"2014-06-14 13:39:00 UTC",-73.977347,40.758262,-74.00764,40.732922,1,3.80582135107483,11.587619047619
"2014-06-14 13:39:00 UTC",-73.96619,40.76811,-73.99328,40.739977,1,3.87638825981184,11.487619047619
"2014-06-14 13:39:00 UTC",-73.993332,40.689932,-73.978802,40.684532,1,1.36588599674164,6.36666666666667
"2014-06-14 13:39:00 UTC",-73.989652,40.772837,-73.991937,40.749412,1,2.61476690069378,11.1383333333333
"2014-06-14 13:39:00 UTC",-73.994922,40.749567,-73.992607,40.742872,1,0.770432691182424,5.01666666666667
"2014-06-14 13:39:00 UTC",-73.984972,40.736205,-73.990887,40.742212,1,0.834301516968986,4.96666666666667
"2014-06-14 13:39:00 UTC",-73.98,40.745682,-73.97262,40.758292,1,1.5355135000598,7.18181818181818
"2014-06-14 13:39:00 UTC",-73.975752,40.781657,-73.982252,40.77054,1,1.35341853987659,6.36666666666667
"2014-06-14 13:39:00 UTC",-73.994077,40.741197,-73.984512,40.764202,1,2.68492794129014,10.7383333333333
"2014-06-14 13:39:00 UTC",-73.972752,40.76462,-73.966815,40.772452,1,1.00531990947276,5.915
"2014-06-14 13:39:00 UTC",-73.992943,40.74247,-73.996302,40.738157,1,0.557477895758029,6.36666666666667
"2014-06-14 13:39:00 UTC",-73.96919,40.76946,-74.00148,40.72626,1,5.52649059228369,14.05
"2014-06-14 13:39:00 UTC",-74.003227,40.725407,-73.988945,40.72304,1,1.23336747766705,6.54
"2014-06-14 13:39:00 UTC",-73.971583,40.766377,-73.97747,40.762815,1,0.635290051141556,4.88666666666667
"2014-06-14 13:39:00 UTC",-73.97615,40.739872,-74.003053,40.756222,1,2.90866285002204,10.44
"2014-06-14 13:39:00 UTC",-73.97318,40.755452,-73.98097,40.744632,1,1.37198391699854,6.36666666666667
"2014-06-14 13:39:00 UTC",-73.96829,40.755192,-73.987627,40.738435,1,2.47773233719908,9.24642857142857
"2014-06-14 13:39:00 UTC",-73.948185,40.774497,-73.98173,40.767695,1,2.92762524498431,10.44
"2014-06-14 13:39:00 UTC",-73.78196,40.64479,-73.97213,40.6404,1,16.0706733745638,11.04
"2014-06-14 13:39:00 UTC",-73.986835,40.76629,-73.990022,40.764802,1,0.315656041044345,3.94666666666667
"2014-06-14 13:39:00 UTC",-73.97961,40.76717,-73.979495,40.771242,1,0.45339664013614,3.94666666666667
"2014-06-14 13:39:00 UTC",-73.955017,40.773412,-73.959745,40.779475,1,0.783825358136854,5.01666666666667
"2014-06-14 13:39:00 UTC",-73.992555,40.714095,-73.983663,40.721375,1,1.10436417715462,5.78
"2014-06-14 13:39:00 UTC",-73.961491,40.776958,-73.950262,40.77232,1,1.0782561861072,5.65
"2014-06-14 13:39:00 UTC",-73.993505,40.74981,-73.984672,40.761817,1,1.53013630170539,7.18181818181818
"2014-06-14 13:39:00 UTC",-73.988536,40.721543,-73.984026,40.743492,1,2.47279158799484,9.24642857142857
"2014-06-14 13:39:00 UTC",-73.973565,40.754947,-74.006003,40.70687,1,6.01086159973487,15.05
"2014-06-14 13:39:00 UTC",-73.98206,40.77772,-73.97436,40.78747,1,1.26462051723425,6.54666666666667
"2014-06-14 13:39:00 UTC",-73.988327,40.74821,-73.991392,40.744802,1,0.459068683984299,3.94666666666667
"2014-06-14 13:39:00 UTC",-73.995295,40.74963,-73.995878,40.737047,1,1.40159590705971,6.36666666666667
"2014-06-14 13:39:00 UTC",-74.012938,40.70807,-73.958972,40.729785,1,5.15506901686808,14.4766666666667
"2014-06-14 13:39:00 UTC",-73.97194,40.762475,-73.98824,40.743342,1,2.53490658760416,9.955
"2014-06-14 13:39:00 UTC",-74.002072,40.740237,-73.99559,40.716945,1,2.64988596120079,11.1383333333333
"2014-06-14 13:39:00 UTC",-73.991572,40.749837,-73.973802,40.737797,1,2.01060027900553,8.47142857142857
"2014-06-14 13:39:00 UTC",-73.991395,40.735137,-74.00564,40.737587,1,1.23211631507928,6.54
"2014-06-14 13:39:00 UTC",-73.997557,40.756537,-73.988297,40.764865,1,1.2120576136851,6.54
"2014-06-14 13:39:00 UTC",-73.955755,40.77963,-73.986795,40.750447,1,4.17165087227793,13.9333333333333
"2014-06-14 13:39:00 UTC",-73.9583,40.80089,-73.97335,40.76376,1,4.32358559636947,13.3333333333333
"2014-06-14 13:39:00 UTC",-74.003687,40.70605,-73.99041,40.73087,1,2.98140022191863,10.855
"2014-06-14 13:39:00 UTC",-73.999117,40.734173,-73.97389,40.763952,1,3.93893749301258,12.2
"2014-06-14 13:39:00 UTC",-73.99088,40.75554,-73.97535,40.75122,1,1.3951098527298,6.36666666666667
"2014-06-14 13:39:00 UTC",-73.975692,40.782117,-73.970575,40.758672,1,2.64529812827217,11.1383333333333
"2014-06-14 13:39:00 UTC",-73.954693,40.773215,-73.983427,40.76052,1,2.80463900476708,12.66
"2014-06-14 13:39:00 UTC",-73.935207,40.75077,-73.949648,40.752697,1,1.23655161336109,6.54
"2014-06-14 13:39:00 UTC",-73.790352,40.643745,-73.994598,40.748702,1,20.8247536701794,11.04
"2014-06-14 13:39:00 UTC",-73.983213,40.744428,-73.992753,40.753042,1,1.2517131458317,6.32666666666667
"2014-06-14 13:39:00 UTC",-74.001452,40.734487,-74.00148,40.734712,1,0.0251579955039031,4.86666666666667
"2014-06-14 13:39:00 UTC",-73.967087,40.788497,-73.967118,40.793702,1,0.579423839971228,4.88666666666667
"2014-06-14 13:39:00 UTC",-73.987818,40.75985,-73.961963,40.779332,1,3.07485036707286,10.835
"2014-06-14 13:39:00 UTC",-73.983472,40.738922,-74.00349,40.722732,1,2.46974774981374,9.24642857142857
"2014-06-14 13:39:00 UTC",-73.981537,40.74393,-74.00091,40.720537,1,3.07439666641374,10.835
"2014-06-14 13:39:00 UTC",-73.98403,40.757731,-73.872712,40.774424,1,9.56756493392204,11.04
"2014-06-14 13:39:00 UTC",-73.790212,40.644205,-73.898725,40.69862,1,10.9833073054085,11.04
"2014-06-14 13:39:00 UTC",-73.977597,40.758087,-74.013315,40.708975,1,6.24235856773968,15.4466666666667
"2014-06-14 13:39:00 UTC",-73.97876,40.736587,-74.001597,40.75479,1,2.79563938632045,12.66
"2014-06-14 13:39:00 UTC",-74.002925,40.723357,-74.017655,40.705132,1,2.3792345054431,8.58142857142857
"2014-06-14 13:39:00 UTC",-73.983557,40.770987,-73.990095,40.76183,1,1.15884794361529,6.74
"2014-06-14 13:39:00 UTC",-73.982112,40.775165,-73.974962,40.790022,1,1.76026046504897,7.82181818181818
"2014-06-14 13:39:00 UTC",-73.97107,40.76405,-73.98289,40.68982,1,8.32319246160376,11.04
"2014-06-14 13:39:00 UTC",-73.98748,40.776608,-73.97186,40.799902,1,2.90813108576494,10.44
"2014-06-14 13:39:00 UTC",-74.004957,40.737597,-73.989523,40.742702,1,1.42040539810305,7.23333333333333
"2014-06-14 13:39:00 UTC",-73.987477,40.75013,-73.978405,40.772792,1,2.636140961464,11.1383333333333
"2014-06-14 13:39:00 UTC",-73.950668,40.779357,-73.981842,40.779302,1,2.62780512019243,11.1383333333333
"2014-06-14 13:39:00 UTC",-73.98059,40.747682,-73.98059,40.747682,1,0,4.86666666666667
"2014-06-14 13:39:00 UTC",-73.97548,40.776852,-73.95267,40.783477,1,2.05932052814383,8.08142857142857
"2014-06-14 13:39:00 UTC",-73.996185,40.753532,-73.984365,40.753992,1,0.998059358929175,5.915
"2014-06-14 13:39:00 UTC",-73.958397,40.778772,-73.966175,40.768047,1,1.3621105526964,6.36666666666667
"2014-06-14 13:39:00 UTC",-73.996115,40.722317,-74.003342,40.722747,1,0.61159332302358,4.88666666666667
"2014-06-14 13:39:00 UTC",-73.969212,40.761087,-73.98627,40.767207,1,1.59142287534618,7.30848484848485
"2014-06-14 13:39:00 UTC",-74.003515,40.725305,-73.989928,40.751592,1,3.14266131219627,12.0033333333333
"2014-06-14 13:39:00 UTC",-74.007248,40.727522,-73.987782,40.724135,1,1.68492553956193,8.97181818181818
"2014-06-14 13:39:00 UTC",-73.979138,40.755022,-74.011417,40.709817,1,5.72162563982422,14.054
"2014-06-14 13:39:00 UTC",-73.9624,40.767412,-73.953473,40.772772,1,0.96043105006168,4.76666666666667
"2014-06-14 13:39:00 UTC",-73.958,40.768752,-73.956025,40.771297,1,0.328614376998881,3.94666666666667
"2014-06-14 13:39:00 UTC",-73.96765,40.763025,-73.960562,40.775427,1,1.50436154548405,7.54181818181818
"2014-06-14 13:39:00 UTC",-73.994193,40.751092,-74.003652,40.741975,1,1.29089258544379,6.54666666666667
"2014-06-14 13:39:00 UTC",-73.99808,40.736957,-73.998557,40.724587,1,1.37760986981405,6.36666666666667
"2014-06-14 13:39:00 UTC",-73.975412,40.765327,-73.969302,40.762825,1,0.585629409311374,4.88666666666667
"2014-06-14 13:39:00 UTC",-73.995857,40.732792,-73.985787,40.762177,1,3.37956765722474,12.5933333333333
"2014-06-14 13:39:00 UTC",-73.99488,40.765705,-73.9858,40.760697,1,0.94705120127602,4.76666666666667
"2014-06-14 13:39:00 UTC",-74.008063,40.722182,-73.95736,40.774037,1,7.18370079335714,10.72
"2014-06-14 13:39:00 UTC",-74.0018,40.74079,-73.99818,40.72381,1,1.91471168141536,6.41
"2014-06-14 13:39:00 UTC",-73.95429,40.766287,-73.961268,40.764667,1,0.615348495422551,4.88666666666667
"2014-06-14 13:39:00 UTC",-74.005452,40.707692,-73.98512,40.720387,1,2.22267476039829,8.49642857142857
"2014-06-14 13:39:00 UTC",-73.993063,40.757987,-73.9957,40.740182,1,1.99448039554456,7.19
"2014-06-14 13:39:00 UTC",-73.98722,40.722402,-73.990852,40.729342,1,0.831100567887401,4.96666666666667
"2014-06-14 13:39:00 UTC",-73.981957,40.768555,-73.971425,40.76216,1,1.13810699816111,5.94
"2014-06-14 13:39:00 UTC",-73.980095,40.755147,-73.993037,40.736612,1,2.33422005131035,8.13142857142857
"2014-06-14 13:39:00 UTC",-73.958775,40.772602,-73.988202,40.763167,1,2.69412416564517,10.7383333333333
"2014-06-14 13:39:00 UTC",-73.99619,40.743327,-74.00315,40.723092,1,2.3278024162546,8.49642857142857
"2014-06-14 13:39:00 UTC",-73.970323,40.793943,-73.955458,40.779405,1,2.04666945617849,8.08142857142857
"2014-06-14 13:39:00 UTC",-73.97472,40.76165,-73.98253,40.75514,1,0.979214290143815,4.76666666666667
"2014-06-14 13:39:00 UTC",-73.99233,40.743607,-74.005145,40.718915,1,2.95363363800608,10.44
"2014-06-14 13:39:00 UTC",-73.990102,40.756892,-73.98937,40.736727,1,2.24560625197559,8.49642857142857
"2011-12-12 09:42:12 UTC",-73.9851,40.7365,-73.9902,40.7466,1,1.20380104191186,5.06133333333333
"2011-12-12 09:42:12 UTC",-73.967846,40.801121,-73.971495,40.794979,1,0.749691730812044,5.168
"2011-12-12 09:42:12 UTC",-73.983598,40.744122,-74.00721,40.713087,1,3.98788647942595,11.872
"2011-12-12 09:42:12 UTC",-74.003716,40.72374,-73.992444,40.73906,1,1.95257802991316,8.00666666666667
"2011-12-12 09:42:12 UTC",-73.964083,40.771029,-73.976259,40.756069,1,1.95634670785245,8.00666666666667
"2013-06-27 00:20:40 UTC",-73.970698,40.788531,-73.938011,40.85527,1,7.92321925152352,13.9933333333333
"2013-06-27 00:20:40 UTC",-73.987433,40.760706,-73.954302,40.778213,1,3.40586771792713,9.36166666666667
"2009-02-20 13:34:16 UTC",-73.974478,40.756004,-73.961013,40.775931,1,2.49188586052627,8.60666666666667
"2009-02-20 13:34:16 UTC",-74.010012,40.720559,-74.002766,40.760599,1,4.49893658987685,11.26
"2009-02-20 13:34:16 UTC",-73.964135,40.757195,-73.976472,40.765838,1,1.4169549550958,6.96133333333333
"2010-08-22 21:14:08 UTC",-73.863752,40.771078,-73.980705,40.763274,1,9.89849800495203,17.1
"2010-08-22 21:14:08 UTC",-73.992531,40.758518,-74.01358,40.702339,1,6.50100498194483,15.2333333333333
"2010-08-22 21:14:08 UTC",-74.010177,40.721474,-74.016017,40.717565,1,0.657365753470782,4.762
"2010-08-22 21:14:08 UTC",-73.977022,40.747605,-73.957033,40.766981,1,2.73739245494229,9.196
"2012-08-06 08:58:08 UTC",-73.996535,40.716279,-73.993749,40.71475,1,0.290221510244502,3.432
"2012-08-06 08:58:08 UTC",-73.915507,40.746298,-73.986717,40.740458,1,6.04094458327424,15.2546666666667
"2013-11-04 08:34:12 UTC",-73.946295,40.780178,-73.955901,40.784911,1,0.966023839758099,6.12083333333333
"2013-11-04 08:34:12 UTC",-73.995487,40.730777,-74.007569,40.751626,1,2.53475861254967,9.9
"2013-11-04 08:34:12 UTC",-73.983985,40.769246,-73.987803,40.7479,1,2.39793510853365,9.28666666666667
"2011-06-24 20:34:48 UTC",-73.97265,40.759165,-73.986713,40.73974,1,2.46625425950523,8.50833333333333
"2011-06-24 20:34:48 UTC",-74.001481,40.727788,-73.967842,40.801968,1,8.7311687469152,15.812
"2011-03-28 20:38:36 UTC",-74.005496,40.745833,-73.991388,40.755096,1,1.57440976861698,5.7972972972973
"2011-03-28 20:38:36 UTC",-73.950124,40.809802,-73.948837,40.807466,1,0.281746470396314,4.20796396396396
"2011-03-28 20:38:36 UTC",-73.982742,40.761639,-74.003303,40.743807,1,2.63566677758247,7.5212972972973
"2011-08-14 20:36:28 UTC",-74.000951,40.73185,-74.005094,40.718853,1,1.48843804389625,5.6
"2011-08-14 20:36:28 UTC",-73.980988,40.752928,-73.990592,40.736779,1,1.97174924662299,7.45705263157895
"2011-08-14 20:36:28 UTC",-73.994588,40.745616,-73.976172,40.668559,1,8.71758248120634,13.444
"2011-08-14 20:36:28 UTC",-73.973,40.7642,-73.9516,40.7737,1,2.09128288671013,8.03571929824561
"2015-02-21 15:52:44 UTC",-73.99964142,40.76128387,-74.00495911,40.70695114,1,6.06490211383031,16.68
"2015-02-21 15:52:44 UTC",-73.99768066,40.74091339,-73.97631073,40.73230743,1,2.04129532739376,8.49285714285714
"2015-02-21 15:52:44 UTC",-73.98439026,40.6964035,-73.98313141,40.7441597,1,5.31725669132728,15.1
"2015-02-21 15:52:44 UTC",-73.98043823,40.734478,-74.00392914,40.74144745,1,2.12786738544005,8.01666666666667
"2013-01-29 11:29:52 UTC",-74.000547,40.742711,-73.992309,40.764048,1,2.47472879314617,10.56
"2014-09-12 19:03:48 UTC",-73.986059,40.750543,-73.976333,40.732467,1,2.17299582259068,10.2
"2013-11-09 18:52:40 UTC",-74.005436,40.721001,-73.984981,40.724268,1,1.76362074078217,8.1225
"2013-11-09 18:52:40 UTC",-73.99076,40.750222,-74.001369,40.721367,1,3.33444541244733,10.0566666666667
"2013-04-25 16:10:04 UTC",-73.971341,40.751362,-73.776249,40.645615,1,20.2404305268835,17.2333333333333
"2013-04-25 16:10:04 UTC",-73.995792,40.753923,-73.979892,40.751194,1,1.37480753731253,6.785
"2013-09-07 14:37:52 UTC",-73.942504,40.812047,-73.961201,40.801051,1,1.99505858751985,8.09190476190476
"2013-09-07 14:37:52 UTC",-74.009985,40.721755,-73.98842,40.714197,1,2.00459900402359,8.67190476190476
"2013-09-07 14:37:52 UTC",-73.999344,40.742281,-74.007075,40.748069,1,0.91666220662265,7.14803921568627
"2011-05-21 13:16:20 UTC",-73.989861,40.76742,-73.982949,40.77692,1,1.2074467544741,5.36
"2011-05-21 13:16:20 UTC",-73.980611,40.751283,-73.968612,40.758526,1,1.29378615495627,5.984
"2011-05-21 13:16:20 UTC",-73.997552,40.721409,-74.005576,40.744953,1,2.7068936789446,7.9
"2011-11-25 16:36:24 UTC",-73.993943,40.740982,-73.98323,40.731559,1,1.3845130189078,6.84666666666667
"2011-11-25 16:36:24 UTC",-74.000256,40.730506,-73.979219,40.761097,1,3.83983822750151,11.9493333333333
"2015-01-31 20:54:04 UTC",-74.00137329,40.73705673,-73.99819183,40.72898865,1,0.937372018049705,6.68571428571429
"2010-11-01 23:31:28 UTC",-73.996852,40.737529,-73.991014,40.755837,1,2.0966658177279,7.91333333333333
"2010-11-01 23:31:28 UTC",-73.959735,40.767036,-73.979618,40.743739,1,3.08818264466559,8.93133333333333
"2010-11-01 23:31:28 UTC",-73.998827,40.724698,-73.972162,40.747326,1,3.37695897681604,11.314
"2011-03-24 15:57:04 UTC",-73.982587,40.746472,-73.98381,40.743944,1,0.299722713491363,4.39866666666667
"2011-03-24 15:57:04 UTC",-73.959245,40.767553,-73.977747,40.776222,1,1.8341843773652,7.26977777777778
"2010-05-10 10:37:04 UTC",-73.976646,40.749266,-73.990333,40.745231,1,1.23861115208215,6.584
"2010-05-10 10:37:04 UTC",-73.985901,40.75565,-73.975898,40.75736,1,0.864700787121215,4.524
"2010-05-10 10:37:04 UTC",-74.011108,40.715461,-73.996243,40.696673,1,2.43881467207976,7.86133333333333
"2010-05-10 10:37:04 UTC",-73.991668,40.749447,-74.005707,40.725886,1,2.87772311221079,8.916
"2012-06-09 16:53:44 UTC",-73.973334,40.763702,-73.991643,40.754099,1,1.8778055304176,6.47733333333333
"2012-08-22 22:39:20 UTC",-73.983765,40.765684,-74.009293,40.706195,1,6.9635664259009,14.6746666666667
"2012-08-22 22:39:20 UTC",-73.9784,40.744983,-73.98541,40.735961,1,1.16543745182732,5.652
"2012-12-23 02:29:16 UTC",-74.003236,40.731949,-73.959567,40.762818,1,5.03701552506347,12.73
"2012-06-30 15:55:12 UTC",-74.009518,40.746582,-73.967179,40.763811,1,4.05278472091883,12.1669090909091
"2012-06-30 15:55:12 UTC",-73.990302,40.750902,-74.00217,40.738394,1,1.71481604410737,6.90969696969697
"2012-06-30 15:55:12 UTC",-74.000283,40.737562,-74.013773,40.702387,1,4.077719954969,12.1669090909091
"2012-06-30 15:55:12 UTC",-74.003962,40.74789,-73.995598,40.75949,1,1.4713721054689,7.65333333333333
"2011-10-02 23:36:00 UTC",-73.96623,40.75384,-73.9362,40.794797,1,5.21498842156047,12.2286666666667
"2011-10-02 23:36:00 UTC",-73.974375,40.679922,-73.953957,40.730305,1,5.86731598954119,13.1186666666667
"2011-10-02 23:36:00 UTC",-73.973798,40.687278,-73.964767,40.638197,1,5.51663551773044,11.8553333333333
"2011-10-02 23:36:00 UTC",-73.979785,40.775892,-73.985015,40.776243,1,0.44261013524422,5.08
"2011-10-02 23:36:00 UTC",-73.97977,40.739613,-74.007737,40.705207,1,4.49850119622669,9.80057142857143
"2011-10-02 23:36:00 UTC",-74.004512,40.730533,-74.006707,40.726593,1,0.476084062678667,5.024
"2011-10-02 23:36:00 UTC",-73.98237,40.773378,-74.006975,40.734665,1,4.78298239954748,11.9010909090909
"2011-10-02 23:36:00 UTC",-73.874508,40.774035,-73.989043,40.729173,1,10.8733948767683,12.82
"2011-10-02 23:36:00 UTC",-73.952852,40.772537,-73.978942,40.747175,1,3.57916887021678,9.85257142857143
"2011-10-02 23:36:00 UTC",-73.992417,40.748752,-73.972457,40.753812,1,1.77497640013072,6.996
"2011-10-02 23:36:00 UTC",-73.974753,40.737138,-73.985293,40.751237,1,1.80374999925,6.996
"2011-10-02 23:36:00 UTC",-73.96851,40.754948,-73.977967,40.734193,1,2.44423099859336,8.58
"2011-10-02 23:36:00 UTC",-74.001977,40.724452,-73.998415,40.7351,1,1.22282292687476,5.98181818181818
"2011-10-02 23:36:00 UTC",-73.988713,40.718857,-74.005467,40.727107,1,1.68562283634968,6.98933333333333
"2011-10-02 23:36:00 UTC",-73.982157,40.674133,-73.984368,40.663597,1,1.18762656397225,5.64715151515152
"2011-10-02 23:36:00 UTC",-73.985117,40.758853,-74.001898,40.735202,1,2.98908262157909,8.492
"2011-10-02 23:36:00 UTC",-73.98666,40.722447,-74.006417,40.738717,1,2.46129669991764,8.58
"2011-10-02 23:36:00 UTC",-73.951082,40.825677,-73.999648,40.751497,1,9.21651742043177,12.82
"2011-10-02 23:36:00 UTC",-73.984588,40.728882,-73.98222,40.762638,1,3.76300398495476,9.29257142857143
"2011-10-02 23:36:00 UTC",-73.98893,40.763657,-73.98581,40.777935,1,1.61103729802063,7.06933333333333
"2011-10-02 23:36:00 UTC",-73.990338,40.718968,-73.979143,40.724242,1,1.11209699609555,5.64715151515152
"2011-10-02 23:36:00 UTC",-74.004547,40.742232,-73.978482,40.76278,1,3.17229827505221,8.21466666666667
"2011-10-02 23:36:00 UTC",-73.963667,40.761457,-73.930565,40.764632,1,2.81329176224161,8.86
"2011-10-02 23:36:00 UTC",-73.997988,40.721363,-73.989735,40.75994,1,4.35042169804166,11.0725714285714
"2011-10-02 23:36:00 UTC",-73.994255,40.745455,-74.010107,40.714307,1,3.71630298916137,9.57257142857143
"2011-10-02 23:36:00 UTC",-73.991552,40.750048,-73.98445,40.733053,1,1.98443726423105,7.772
"2011-10-02 23:36:00 UTC",-73.97631,40.775892,-73.989425,40.776447,1,1.10730041509058,5.64715151515152
"2011-10-02 23:36:00 UTC",-73.950557,40.826583,-73.938448,40.814805,1,1.66120891291959,7.06933333333333
"2011-10-02 23:36:00 UTC",-73.99407,40.751413,-73.980663,40.773985,1,2.75527275816159,8.86
"2011-10-02 23:36:00 UTC",-73.950275,40.784657,-73.984137,40.743215,1,5.42529522399502,12.2286666666667
