pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount,Distance_Km
2014-06-14 13:39:00 UTC,-73.95402,40.778705,-73.950277,40.768809999999995,1,6.996006004470415,1.1445286411121316
2014-06-14 13:39:00 UTC,-73.97274200000001,40.743432,-74.007125,40.710192,1,13.792956409430463,4.696370725567247
2014-06-14 13:39:00 UTC,-73.953515,40.771137,-73.947295,40.796791999999996,1,10.356067263277462,2.9003759364916903
2014-06-14 13:39:00 UTC,-73.99959,40.73863,-74.00511999999999,40.72886,1,7.067867845358384,1.1820810573466303
2014-06-14 13:39:00 UTC,-73.958925,40.763727,-73.958138,40.773337,1,6.854603148114842,1.0706365886264495
2014-06-14 13:39:00 UTC,-73.96996,40.793912,-73.963747,40.768496999999996,1,10.305647618949681,2.8740284418158457
2014-06-14 13:39:00 UTC,-73.955135,40.780062,-73.96334,40.762677000000004,1,8.734290952808026,2.052893902947039
2014-06-14 13:39:00 UTC,-73.981367,40.74415,-73.993107,40.733259999999994,1,7.797843608535089,1.5635401650063256
2014-06-14 13:39:00 UTC,-73.97760799999999,40.749272,-73.97991800000001,40.739127,1,6.996401442759595,1.1447352829549633
2014-06-14 13:39:00 UTC,-74.005682,40.738755,-73.99507,40.73487,1,6.706025884043841,0.9929954484269456
2014-06-14 13:39:00 UTC,-74.006635,40.744209999999995,-73.988025,40.743882,1,7.806803383506448,1.5682222215043835
2014-06-14 13:39:00 UTC,-73.954927,40.783217,-73.952562,40.789407000000004,1,6.176947292507876,0.7165179849412125
2014-06-14 13:39:00 UTC,-74.00477,40.746977,-73.96410999999999,40.802537,1,18.32239169045367,7.06329087231629
2014-06-14 13:39:00 UTC,-74.00544000000001,40.745934999999996,-73.98579699999999,40.763721999999994,1,9.740363695254576,2.5786313725094394
2014-06-14 13:39:00 UTC,-74.01311,40.70408,-73.97339699999999,40.751616999999996,1,16.77776141055205,6.2561225826853
2014-06-14 13:39:00 UTC,-73.980173,40.74585,-73.986687,40.766566999999995,1,9.337414293899402,2.368064492310508
2014-06-14 13:39:00 UTC,-73.99287,40.75307,-73.9894,40.757659999999994,1,5.931296751623721,0.5881498378756124
2014-06-14 13:39:00 UTC,-73.96409,40.776612,-73.981708,40.75233,1,10.701470264033393,3.080871135233576
2014-06-14 13:39:00 UTC,-73.98736,40.729017,-73.99781,40.729485,1,6.493795827658827,0.8820916458474111
2014-06-14 13:39:00 UTC,-73.96744,40.772032,-73.981815,40.773534999999995,1,7.144220001601431,1.2219799510600595
2014-06-14 13:39:00 UTC,-73.99613199999999,40.726167,-73.98429300000001,40.729046999999994,1,6.810828746901812,1.0477616592556536
2014-06-14 13:39:00 UTC,-73.986387,40.739996999999995,-73.979067,40.737097,1,6.137567959971868,0.6959397605573657
2014-06-14 13:39:00 UTC,-73.997102,40.722196999999994,-73.963812,40.71224,1,10.577712665384938,3.016199860476309
2014-06-14 13:39:00 UTC,-73.993222,40.747246999999994,-73.959138,40.763546999999996,1,11.302937006546948,3.3951760456976574
2014-06-14 13:39:00 UTC,-73.989773,40.73411,-73.943265,40.691587,1,16.559164278057395,6.141891574883753
2014-06-14 13:39:00 UTC,-73.986618,40.761682,-73.982262,40.771066999999995,1,6.922594218825353,1.1061662794331568
2014-06-14 13:39:00 UTC,-73.99221,40.730832,-73.99857800000001,40.719815000000004,1,7.365117337895155,1.337412962726517
2014-06-14 13:39:00 UTC,-73.96384,40.768102,-73.992085,40.730375,1,14.034932061264282,4.822818507644578
2014-06-14 13:39:00 UTC,-73.96038,40.776002000000005,-73.938887,40.804297,1,11.751266316265125,3.629456835622164
2014-06-14 13:39:00 UTC,-73.97256,40.756254999999996,-74.000222,40.762609999999995,1,9.464834013222138,2.434649459761453
2014-06-14 13:39:00 UTC,-73.977347,40.758262,-74.00764000000001,40.732921999999995,1,12.080615177278805,3.8015627177192424
2014-06-14 13:39:00 UTC,-73.96619,40.76811,-73.99328,40.739977,1,12.215503795854353,3.8720506635811134
2014-06-14 13:39:00 UTC,-73.993332,40.689932,-73.978802,40.684532,1,7.41667969737618,1.3643575992865922
2014-06-14 13:39:00 UTC,-73.989652,40.772837,-73.991937,40.749412,1,9.80391505907047,2.61184103200042
2014-06-14 13:39:00 UTC,-73.994922,40.749567,-73.99260699999999,40.742872,1,6.278470935620189,0.769570593344883
2014-06-14 13:39:00 UTC,-73.984972,40.736205,-73.990887,40.742212,1,6.400556171245482,0.8333679512700043
2014-06-14 13:39:00 UTC,-73.98,40.745682,-73.97261999999999,40.758292,1,7.7409226039308425,1.5337952930273735
2014-06-14 13:39:00 UTC,-73.975752,40.781657,-73.982252,40.770540000000004,1,7.392848158431184,1.3519040932406454
2014-06-14 13:39:00 UTC,-73.994077,40.741197,-73.984512,40.764202000000004,1,9.938027860856835,2.6819235638813925
2014-06-14 13:39:00 UTC,-73.972752,40.76462,-73.966815,40.772452,1,6.727457761936121,1.004194977820473
2014-06-14 13:39:00 UTC,-73.99294300000001,40.742470000000004,-73.996302,40.738157,1,5.871407927072926,0.5568540898188314
2014-06-14 13:39:00 UTC,-73.96919,40.769459999999995,-74.00148,40.726259999999996,1,15.369673761961845,5.520306566547468
2014-06-14 13:39:00 UTC,-74.003227,40.725407000000004,-73.988945,40.723040000000005,1,7.1633705997567745,1.2319873656236555
2014-06-14 13:39:00 UTC,-73.971583,40.766377,-73.97747,40.762815,1,6.02014583179484,0.634579175051093
2014-06-14 13:39:00 UTC,-73.97615,40.739872,-74.00305300000001,40.756221999999994,1,10.365697051793592,2.9054081179963602
2014-06-14 13:39:00 UTC,-73.97318,40.755452000000005,-73.98097,40.744632,1,7.428335869575594,1.3704486961013231
2014-06-14 13:39:00 UTC,-73.96829,40.755192,-73.987627,40.738434999999996,1,9.541973544301214,2.474959807275811
2014-06-14 13:39:00 UTC,-73.948185,40.774497,-73.98173,40.767695,1,10.401943662380834,2.9243492944405305
2014-06-14 13:39:00 UTC,-73.78196,40.64479,-73.97213,40.6404,1,35.524875045263634,16.052690631973913
2014-06-14 13:39:00 UTC,-73.986835,40.766290000000005,-73.990022,40.764802,1,5.4091655459335986,0.3153028286309765
2014-06-14 13:39:00 UTC,-73.97961,40.76717,-73.979495,40.771242,1,5.672456647472135,0.4528892989139847
2014-06-14 13:39:00 UTC,-73.955017,40.773412,-73.959745,40.779475,1,6.304071013289074,0.7829482741888263
2014-06-14 13:39:00 UTC,-73.99255500000001,40.714095,-73.983663,40.721375,1,6.916780841053194,1.103128417069336
2014-06-14 13:39:00 UTC,-73.96149100000001,40.776958,-73.950262,40.77232,1,6.8668754263293454,1.0770496403095409
2014-06-14 13:39:00 UTC,-73.993505,40.74981,-73.984672,40.761817,1,7.730644091368992,1.5284241116434187
2014-06-14 13:39:00 UTC,-73.988536,40.721543,-73.984026,40.743491999999996,1,9.53252930411847,2.4700245866638877
2014-06-14 13:39:00 UTC,-73.97356500000001,40.754946999999994,-74.006003,40.70687,1,16.29554875412891,6.004135573115431
2014-06-14 13:39:00 UTC,-73.98206,40.77772,-73.97436,40.78747,1,7.223110772722148,1.2632054337025687
2014-06-14 13:39:00 UTC,-73.988327,40.74821,-73.991392,40.744802,1,5.683298757079671,0.45855499586540227
2014-06-14 13:39:00 UTC,-73.995295,40.749629999999996,-73.995878,40.737047,1,7.48493917704535,1.4000275509718418
2014-06-14 13:39:00 UTC,-74.012938,40.70807,-73.958972,40.729785,1,14.659701565155547,5.149300603995579
2014-06-14 13:39:00 UTC,-73.97194,40.762475,-73.98824,40.743342,1,9.651262101690621,2.5320700809070282
2014-06-14 13:39:00 UTC,-74.002072,40.740237,-73.99559,40.716945,1,9.871045129557187,2.646920795023726
2014-06-14 13:39:00 UTC,-73.99157199999999,40.749837,-73.973802,40.737797,1,8.649050796924028,2.008350459944518
2014-06-14 13:39:00 UTC,-73.991395,40.735137,-74.00564,40.737587,1,7.16097900295736,1.2307376030602843
2014-06-14 13:39:00 UTC,-73.997557,40.756537,-73.988297,40.764865,1,7.122636803051575,1.2107013469274495
2014-06-14 13:39:00 UTC,-73.95575500000001,40.77963,-73.986795,40.750446999999994,1,12.779898164632373,4.166982883447301
2014-06-14 13:39:00 UTC,-73.9583,40.80089,-73.97335,40.76376,1,13.070321330582859,4.3187475958057835
2014-06-14 13:39:00 UTC,-74.003687,40.70605,-73.99041,40.73087,1,10.50473450985528,2.9780640983164157
2014-06-14 13:39:00 UTC,-73.999117,40.734173,-73.97389,40.763952,1,12.335066630766093,3.9345299055167877
2014-06-14 13:39:00 UTC,-73.99088,40.75554,-73.97535,40.75122,1,7.472541086720211,1.3935487543998435
2014-06-14 13:39:00 UTC,-73.97569200000001,40.782117,-73.970575,40.758672,1,9.862275488700579,2.642338095783001
2014-06-14 13:39:00 UTC,-73.954693,40.773215,-73.983427,40.76052,1,10.166855512086196,2.801500673217125
2014-06-14 13:39:00 UTC,-73.93520699999999,40.75077,-73.949648,40.752697,1,7.169457073898322,1.2351679383384597
2014-06-14 13:39:00 UTC,-73.790352,40.643745,-73.994598,40.748702,1,44.61229767948976,20.801451212589626
2014-06-14 13:39:00 UTC,-73.983213,40.744428000000006,-73.99275300000001,40.753042,1,7.198438337311513,1.2503125053749558
2014-06-14 13:39:00 UTC,-74.001452,40.734487,-74.00148,40.734712,1,4.8538786449780815,0.025129844240624914
2014-06-14 13:39:00 UTC,-73.967087,40.788497,-73.967118,40.793702,1,5.913357590892409,0.5787754769859431
2014-06-14 13:39:00 UTC,-73.987818,40.75985,-73.961963,40.779332000000004,1,10.683364425936858,3.0714096747411355
2014-06-14 13:39:00 UTC,-73.98347199999999,40.738921999999995,-74.00349,40.722732,1,9.52671100862208,2.466984154474065
2014-06-14 13:39:00 UTC,-73.981537,40.74393,-74.00091,40.720537,1,10.682497177302626,3.0709564817629285
2014-06-14 13:39:00 UTC,-73.98403,40.757731,-73.87271199999999,40.774423999999996,1,23.09418579274748,9.556859031724022
2014-06-14 13:39:00 UTC,-73.790212,40.644205,-73.898725,40.69862,1,25.800376784669997,10.971017217528853
2014-06-14 13:39:00 UTC,-73.977597,40.758086999999996,-74.013315,40.708975,1,16.73805511834542,6.235373500924419
2014-06-14 13:39:00 UTC,-73.97876,40.736587,-74.001597,40.75479,1,10.14965274492917,2.7925111251526267
2014-06-14 13:39:00 UTC,-74.002925,40.723357,-74.017655,40.705132,1,9.353694977245505,2.3765721925035503
2014-06-14 13:39:00 UTC,-73.98355699999999,40.770987,-73.990095,40.761829999999996,1,7.020926539430704,1.157551217350807
2014-06-14 13:39:00 UTC,-73.982112,40.775165,-73.974962,40.790022,1,8.170526340009063,1.7582907709299727
2014-06-14 13:39:00 UTC,-73.97107,40.76405,-73.98289,40.689820000000005,1,20.71556829636167,8.313878985802376
2014-06-14 13:39:00 UTC,-73.98748,40.776608,-73.97185999999999,40.799902,1,10.36468058462334,2.9048769487722716
2014-06-14 13:39:00 UTC,-74.00495699999999,40.737596999999994,-73.98952299999999,40.742702,1,7.5208935118556255,1.4188159945956968
2014-06-14 13:39:00 UTC,-73.987477,40.75013,-73.97840500000001,40.772791999999995,1,9.84477156790957,2.6331911756490674
2014-06-14 13:39:00 UTC,-73.95066800000001,40.779357,-73.981842,40.779302,1,9.828837610564086,2.624864662006964
2014-06-14 13:39:00 UTC,-73.98059,40.747682,-73.98059,40.747682,1,4.805789146366799,0.0
2014-06-14 13:39:00 UTC,-73.97548,40.776852000000005,-73.95267,40.783477000000005,1,8.74217953418581,2.0570161921583616
2014-06-14 13:39:00 UTC,-73.996185,40.753532,-73.984365,40.753992,1,6.713579222398716,0.9969425516789265
2014-06-14 13:39:00 UTC,-73.95839699999999,40.778772,-73.966175,40.768046999999996,1,7.409462937555727,1.3605863798842874
2014-06-14 13:39:00 UTC,-73.996115,40.722317,-74.003342,40.722747,1,5.974849545222862,0.610908963069189
2014-06-14 13:39:00 UTC,-73.969212,40.761086999999996,-73.98626999999999,40.767207,1,7.847793353022784,1.5896421069080504
2014-06-14 13:39:00 UTC,-74.00351500000001,40.725305,-73.989928,40.751591999999995,1,10.812985021138852,3.1391447408546966
2014-06-14 13:39:00 UTC,-74.007248,40.727522,-73.987782,40.724135,1,8.026523659269744,1.683040143626436
2014-06-14 13:39:00 UTC,-73.979138,40.755022,-74.01141700000001,40.709817,1,15.742674329367219,5.715223262109826
2014-06-14 13:39:00 UTC,-73.9624,40.767412,-73.953473,40.772771999999996,1,6.641652724646988,0.9593563480903846
2014-06-14 13:39:00 UTC,-73.958,40.768752,-73.956025,40.771297,1,5.433935400065087,0.3282466644821004
2014-06-14 13:39:00 UTC,-73.96765,40.763025,-73.960562,40.775427,1,7.6813756548864465,1.5026781968275171
2014-06-14 13:39:00 UTC,-73.99419300000001,40.751092,-74.003652,40.741975,1,7.273329820875254,1.2894481040244412
2014-06-14 13:39:00 UTC,-73.99808,40.736957000000004,-73.99855699999999,40.724587,1,7.439089876192432,1.3760683535951188
2014-06-14 13:39:00 UTC,-73.975412,40.765327,-73.969302,40.762825,1,5.925219534270167,0.5849741024256402
2014-06-14 13:39:00 UTC,-73.995857,40.732791999999996,-73.985787,40.762177,1,11.265831407430984,3.3757859927096554
2014-06-14 13:39:00 UTC,-73.99488000000001,40.765705,-73.9858,40.760697,1,6.6160771489046954,0.9459914710729865
2014-06-14 13:39:00 UTC,-74.008063,40.722182000000004,-73.95736,40.774037,1,18.53743041613193,7.175662384560115
2014-06-14 13:39:00 UTC,-74.0018,40.740790000000004,-73.99818,40.72381,1,8.465759779964317,1.9125691596624095
2014-06-14 13:39:00 UTC,-73.95429,40.766287,-73.961268,40.764666999999996,1,5.98202755580194,0.6146599335101129
2014-06-14 13:39:00 UTC,-74.005452,40.707692,-73.98512,40.720387,1,9.054431085543671,2.2201876344922518
2014-06-14 13:39:00 UTC,-73.993063,40.757987,-73.9957,40.740182,1,8.618237645965651,1.9922486142919789
2014-06-14 13:39:00 UTC,-73.98722,40.722402,-73.990852,40.729341999999995,1,6.394437558320957,0.8301705839818807
2014-06-14 13:39:00 UTC,-73.981957,40.768555,-73.971425,40.762159999999994,1,6.981280230268519,1.1368334805739126
2014-06-14 13:39:00 UTC,-73.98009499999999,40.755146999999994,-73.993037,40.736612,1,9.267649865695395,2.3316081085899327
2014-06-14 13:39:00 UTC,-73.958775,40.772602,-73.988202,40.763166999999996,1,9.955606440131005,2.691109497856336
2014-06-14 13:39:00 UTC,-73.99619,40.743327,-74.00315,40.723092,1,9.255382558785053,2.3251976547317903
2014-06-14 13:39:00 UTC,-73.970323,40.793943,-73.955458,40.779405,1,8.717997015049331,2.0443792764741735
2014-06-14 13:39:00 UTC,-73.97471999999999,40.76165,-73.98253000000001,40.755140000000004,1,6.677556880753958,0.9781185701266846
2014-06-14 13:39:00 UTC,-73.99233000000001,40.743607,-74.005145,40.718915,1,10.451658695515695,2.9503285846218477
2014-06-14 13:39:00 UTC,-73.99010200000001,40.756892,-73.98937,40.736727,1,9.098264622766118,2.243093466216962
2011-12-12 09:42:12 UTC,-73.9851,40.7365,-73.9902,40.7466,1,5.876015298580293,1.2024540140828668
2011-12-12 09:42:12 UTC,-73.967846,40.801121,-73.97149499999999,40.794979,1,5.0079855272045055,0.7488528416684571
2011-12-12 09:42:12 UTC,-73.983598,40.744122,-74.00721,40.713087,1,11.197793528497446,3.9834241190527444
2011-12-12 09:42:12 UTC,-74.003716,40.72374,-73.99244399999999,40.739059999999995,1,7.307302219633199,1.9503931365187293
2011-12-12 09:42:12 UTC,-73.964083,40.771029,-73.976259,40.756069000000004,1,7.314506046045963,1.9541575973868412
2013-06-27 00:20:40 UTC,-73.970698,40.788531,-73.938011,40.855270000000004,1,19.65640680753924,7.914353337261424
2013-06-27 00:20:40 UTC,-73.987433,40.760706,-73.954302,40.778213,1,11.021491109748988,3.4020566242013555
2009-02-20 13:34:16 UTC,-73.974478,40.756004,-73.961013,40.775931,1,8.406427613297513,2.489097493110115
2009-02-20 13:34:16 UTC,-74.010012,40.720559,-74.00276600000001,40.760599,1,12.242904301072452,4.4939023752711
2009-02-20 13:34:16 UTC,-73.964135,40.757195,-73.976472,40.765838,1,6.351697606055749,1.4153694125597083
2010-08-22 21:14:08 UTC,-73.863752,40.771078,-73.980705,40.763273999999996,1,21.432101696328555,9.887421795666947
2010-08-22 21:14:08 UTC,-73.992531,40.758518,-74.01358,40.702339,1,14.937795105551022,6.4937304952794985
2010-08-22 21:14:08 UTC,-74.010177,40.721474,-74.016017,40.717565,1,3.767680995349373,0.656630175137717
2010-08-22 21:14:08 UTC,-73.97702199999999,40.747605,-73.957033,40.766981,1,7.743651225421708,2.734329370854389
2012-08-06 08:58:08 UTC,-73.996535,40.716279,-73.993749,40.71475,1,4.155696792525468,0.2898967585311701
2012-08-06 08:58:08 UTC,-73.91550699999999,40.746297999999996,-73.986717,40.740458000000004,1,15.14820170777089,6.034184894436421
2013-11-04 08:34:12 UTC,-73.94629499999999,40.780178,-73.955901,40.784911,1,6.738695728189404,0.9649428795751139
2013-11-04 08:34:12 UTC,-73.995487,40.730777,-74.00756899999999,40.751626,1,9.737331635643267,2.531922271433056
2013-11-04 08:34:12 UTC,-73.983985,40.769246,-73.987803,40.7479,1,9.475793560985133,2.3952518700159393
2011-06-24 20:34:48 UTC,-73.97265,40.759165,-73.986713,40.739740000000005,1,7.939252109987997,2.463494573306258
2011-06-24 20:34:48 UTC,-74.00148100000001,40.727788000000004,-73.967842,40.801968,1,19.914633713637404,8.72139875430661
2011-03-28 20:38:36 UTC,-74.005496,40.745833000000005,-73.991388,40.755096,1,5.73769856952913,1.5726480374842733
2011-03-28 20:38:36 UTC,-73.950124,40.809802000000005,-73.948837,40.807466,1,3.266773178237903,0.2814312020734394
2011-03-28 20:38:36 UTC,-73.982742,40.761639,-74.003303,40.743807000000004,1,7.766290929001428,2.6327175223697026
2011-08-14 20:36:28 UTC,-74.000951,40.73185,-74.005094,40.718853,1,5.451853662519562,1.4867725133001968
2011-08-14 20:36:28 UTC,-73.980988,40.752928000000004,-73.990592,40.736779,1,6.375702838371836,1.969542901044489
2011-08-14 20:36:28 UTC,-73.99458800000001,40.745616,-73.97617199999999,40.668559,1,19.27036044001207,8.707827691341414
2011-08-14 20:36:28 UTC,-73.973,40.7642,-73.9516,40.7737,1,6.604191344860729,2.0889427855234626
2015-02-21 15:52:44 UTC,-73.99964142,40.76128387,-74.00495911,40.70695114,1,16.694495264308564,6.058115617023102
2015-02-21 15:52:44 UTC,-73.99768066,40.74091339,-73.97631073,40.73230743,1,9.003372458492525,2.039011161225549
2015-02-21 15:52:44 UTC,-73.98439026,40.696403499999995,-73.98313141,40.744159700000004,1,15.265371330267612,5.311306793889054
2015-02-21 15:52:44 UTC,-73.98043823,40.734478,-74.00392914,40.74144745,1,9.168854913744068,2.125486346975393
2013-01-29 11:29:52 UTC,-74.000547,40.742711,-73.99230899999999,40.764047999999995,1,9.3203520007039,2.471959624124076
2014-09-12 19:03:48 UTC,-73.986059,40.750543,-73.976333,40.732467,1,9.187751801382955,2.170564286362177
2013-11-09 18:52:40 UTC,-74.005436,40.721001,-73.984981,40.724268,1,8.000541314625732,1.761647286585912
2013-11-09 18:52:40 UTC,-73.99076,40.750221999999994,-74.001369,40.721367,1,11.003172062964056,3.330714238765579
2013-04-25 16:10:04 UTC,-73.97134100000001,40.751362,-73.77624899999999,40.645615,1,43.57892547571161,20.21778191449729
2013-04-25 16:10:04 UTC,-73.99579200000001,40.753923,-73.979892,40.751194,1,7.5172944758478994,1.3732691568438826
2013-09-07 14:37:52 UTC,-73.942504,40.812047,-73.961201,40.801051,1,8.884291111733756,1.992826159282716
2013-09-07 14:37:52 UTC,-74.009985,40.721755,-73.98841999999999,40.714197,1,8.902527614168262,2.0023559002637414
2013-09-07 14:37:52 UTC,-73.999344,40.742281,-74.007075,40.748069,1,6.822936849486501,0.9156364810591092
2011-05-21 13:16:20 UTC,-73.989861,40.76742,-73.982949,40.776920000000004,1,5.879018069776045,1.2060956471707085
2011-05-21 13:16:20 UTC,-73.980611,40.751283,-73.968612,40.758526,1,6.0440558001831555,1.2923384356946863
2011-05-21 13:16:20 UTC,-73.997552,40.721409,-74.005576,40.744953,1,8.74521028214046,2.7038647223407195
2011-11-25 16:36:24 UTC,-73.993943,40.740982,-73.98323,40.731559000000004,1,6.6901026594673905,1.3829637782095616
2011-11-25 16:36:24 UTC,-74.00025600000001,40.730506,-73.979219,40.761097,1,11.383455839797056,3.8355415299820717
2015-01-31 20:54:04 UTC,-74.00137329,40.73705673,-73.99819183,40.72898865,1,6.245314263572849,0.9363231186465059
2010-11-01 23:31:28 UTC,-73.996852,40.737528999999995,-73.991014,40.755837,1,7.133082701231595,2.0943196931562986
2010-11-01 23:31:28 UTC,-73.959735,40.767036,-73.979618,40.743739,1,9.028366729907598,3.0847270337975643
2010-11-01 23:31:28 UTC,-73.998827,40.724698,-73.972162,40.747326,1,9.580362576387728,3.373180231358313
2011-03-24 15:57:04 UTC,-73.982587,40.746472,-73.98380999999999,40.743944,1,4.162199026869013,0.29938733013278335
2011-03-24 15:57:04 UTC,-73.959245,40.767553,-73.977747,40.776222,1,7.095321899972976,1.8321319639565155
2010-05-10 10:37:04 UTC,-73.976646,40.749266,-73.99033299999999,40.745231,1,5.682340076546444,1.2372251724773198
2010-05-10 10:37:04 UTC,-73.985901,40.75565,-73.975898,40.75736,1,4.967610559495096,0.8637332052838096
2010-05-10 10:37:04 UTC,-74.011108,40.715461,-73.996243,40.696673,1,7.976528637764499,2.436085690197651
2010-05-10 10:37:04 UTC,-73.991668,40.749446999999996,-74.005707,40.725885999999996,1,8.815501950200565,2.8745030010949844
2012-06-09 16:53:44 UTC,-73.973334,40.763702,-73.99164300000001,40.754099,1,7.438429884774626,1.8757043058648881
2012-08-22 22:39:20 UTC,-73.983765,40.765684,-74.009293,40.706195,1,16.863447064327737,6.955774342792358
2012-08-22 22:39:20 UTC,-73.9784,40.744983000000005,-73.98541,40.735960999999996,1,5.78032578769817,1.1641333520436286
2012-12-23 02:29:16 UTC,-74.003236,40.731949,-73.959567,40.762817999999996,1,13.0873423678905,5.031379211543478
2012-06-30 15:55:12 UTC,-74.009518,40.746582000000004,-73.967179,40.763811,1,11.595901760659615,4.048249740789781
2012-06-30 15:55:12 UTC,-73.990302,40.750902,-74.00216999999999,40.738394,1,7.126875545144273,1.7128972013307455
2012-06-30 15:55:12 UTC,-74.000283,40.737562,-74.013773,40.702387,1,11.643565450839452,4.073157072842349
2012-06-30 15:55:12 UTC,-74.003962,40.747890000000005,-73.995598,40.75949,1,6.661532551213648,1.4697256712953064
2011-10-02 23:36:00 UTC,-73.96623000000001,40.753840000000004,-73.9362,40.794796999999996,1,13.034169418176726,5.209152960144506
2011-10-02 23:36:00 UTC,-73.974375,40.679922,-73.95395699999999,40.730305,1,14.28109331041181,5.860750587415876
2011-10-02 23:36:00 UTC,-73.973798,40.687278000000006,-73.96476700000001,40.638197,1,13.61076772507178,5.5104625196141335
2011-10-02 23:36:00 UTC,-73.97978499999999,40.775892,-73.985015,40.776243,1,3.911770181853308,0.44211486389328564
2011-10-02 23:36:00 UTC,-73.97977,40.739613,-74.007737,40.705207,1,11.66460436589304,4.4934674688173475
2011-10-02 23:36:00 UTC,-74.004512,40.730533,-74.00670699999999,40.726593,1,3.975755581109454,0.47555133471155064
2011-10-02 23:36:00 UTC,-73.98236999999999,40.773378,-74.006975,40.734665,1,12.20839007528833,4.777630343706945
2011-10-02 23:36:00 UTC,-73.87450799999999,40.774035,-73.98904300000001,40.729172999999996,1,23.850211154399865,10.86122777856686
2011-10-02 23:36:00 UTC,-73.95285200000001,40.772537,-73.978942,40.747175,1,9.907300982635276,3.575163856177265
2011-10-02 23:36:00 UTC,-73.992417,40.748752,-73.97245699999999,40.753811999999996,1,6.458587778472802,1.772990239194353
2011-10-02 23:36:00 UTC,-73.974753,40.737138,-73.985293,40.751236999999996,1,6.51358850198263,1.801731641264188
2011-10-02 23:36:00 UTC,-73.96851,40.754948,-73.977967,40.734193,1,7.737867682878672,2.441495955956781
2011-10-02 23:36:00 UTC,-74.001977,40.724452,-73.99841500000001,40.7351,1,5.403146629302643,1.2214546139597486
2011-10-02 23:36:00 UTC,-73.988713,40.718857,-74.00546700000001,40.727107000000004,1,6.2877884760929,1.6837366601560526
